name,category_name,brand_name,item_condition_id,shipping,item_description,price
Product 27319,Electronics/Computers,Puma,2,1,Great quality item number 27319,49.82
Product 27320,Toys/Educational,Dell,5,1,Great quality item number 27320,25.87
Product 27321,Home/Furniture,Samsung,2,0,Great quality item number 27321,178.94
Product 27322,Beauty/Skincare,Dell,5,1,Great quality item number 27322,26.95
Product 27323,Books/Fiction,HP,3,0,Great quality item number 27323,39.07
Product 27324,Sports/Outdoors,Adidas,2,0,Great quality item number 27324,58.31
Product 27325,Clothing/Shoes,Apple,5,0,Great quality item number 27325,11.16
Product 27326,Home/Kitchen,Puma,3,1,Great quality item number 27326,29.08
Product 27327,Toys/Games,Samsung,2,1,Great quality item number 27327,120.07
Product 27328,Electronics/Phones,Nike,2,1,Great quality item number 27328,13.71
Product 27329,Toys/Educational,Dell,1,1,Great quality item number 27329,109.9
Product 27330,Sports/Fitness,HP,4,0,Great quality item number 27330,62.09
Product 27331,Toys/Games,Nike,4,0,Great quality item number 27331,53.31
Product 27332,Electronics/Phones,Apple,3,1,Great quality item number 27332,9.8
Product 27333,Clothing/Tops,Nike,5,0,Great quality item number 27333,9.34
Product 27334,Books/Educational,Apple,4,0,Great quality item number 27334,59.05
Product 27335,Sports/Fitness,Nike,5,1,Great quality item number 27335,34.94
Product 27336,Sports/Fitness,Samsung,5,0,Great quality item number 27336,28.43
Product 27337,Electronics/Computers,Unknown,4,0,Great quality item number 27337,91.31
Product 27338,Beauty/Skincare,Unknown,4,0,Great quality item number 27338,9.82
Product 27339,Clothing/Shoes,Generic,5,0,Great quality item number 27339,92.26
Product 27340,Clothing/Shoes,Unknown,5,0,Great quality item number 27340,29.01
Product 27341,Toys/Educational,HP,2,1,Great quality item number 27341,9.68
Product 27342,Electronics/Computers,Sony,2,1,Great quality item number 27342,22.22
Product 27343,Electronics/Phones,Generic,5,0,Great quality item number 27343,47.86
Product 27344,Beauty/Makeup,Dell,4,0,Great quality item number 27344,7.9
Product 27345,Sports/Outdoors,Zara,2,0,Great quality item number 27345,81.12
Product 27346,Home/Furniture,Sony,5,0,Great quality item number 27346,12.96
Product 27347,Beauty/Makeup,Sony,5,0,Great quality item number 27347,5.07
Product 27348,Clothing/Tops,Apple,3,1,Great quality item number 27348,40.57
Product 27349,Clothing/Shoes,Puma,3,1,Great quality item number 27349,22.48
Product 27350,Home/Furniture,Unknown,5,0,Great quality item number 27350,14.97
Product 27351,Beauty/Skincare,Unknown,5,0,Great quality item number 27351,28.78
Product 27352,Books/Educational,Nike,5,1,Great quality item number 27352,13.59
Product 27353,Toys/Educational,HP,2,0,Great quality item number 27353,5.19
Product 27354,Electronics/Phones,Sony,1,1,Great quality item number 27354,23.24
Product 27355,Beauty/Skincare,Unknown,2,1,Great quality item number 27355,24.1
Product 27356,Beauty/Skincare,Sony,5,1,Great quality item number 27356,12.49
Product 27357,Books/Fiction,Apple,2,1,Great quality item number 27357,20.53
Product 27358,Sports/Fitness,Apple,1,1,Great quality item number 27358,47.24
Product 27359,Sports/Outdoors,Puma,1,1,Great quality item number 27359,87.15
Product 27360,Home/Furniture,Unknown,1,0,Great quality item number 27360,44.69
Product 27361,Sports/Fitness,Dell,5,1,Great quality item number 27361,19.77
Product 27362,Beauty/Skincare,Sony,4,1,Great quality item number 27362,19.68
Product 27363,Toys/Educational,Nike,4,0,Great quality item number 27363,8.05
Product 27364,Electronics/Computers,HP,4,0,Great quality item number 27364,8.79
Product 27365,Beauty/Makeup,Nike,3,1,Great quality item number 27365,78.78
Product 27366,Books/Fiction,Nike,4,0,Great quality item number 27366,88.78
Product 27367,Sports/Fitness,Generic,5,1,Great quality item number 27367,30.75
Product 27368,Clothing/Tops,Nike,5,1,Great quality item number 27368,12.45
Product 27369,Home/Furniture,Zara,3,1,Great quality item number 27369,34.89
Product 27370,Home/Furniture,Unknown,5,0,Great quality item number 27370,31.89
Product 27371,Books/Educational,Sony,5,0,Great quality item number 27371,65.29
Product 27372,Books/Educational,Dell,3,1,Great quality item number 27372,23.14
Product 27373,Sports/Outdoors,Unknown,3,1,Great quality item number 27373,11.08
Product 27374,Toys/Games,Zara,3,0,Great quality item number 27374,20.09
Product 27375,Home/Furniture,Unknown,5,0,Great quality item number 27375,16.71
Product 27376,Clothing/Tops,Apple,3,1,Great quality item number 27376,9.74
Product 27377,Sports/Fitness,Generic,1,1,Great quality item number 27377,6.7
Product 27378,Sports/Fitness,Adidas,2,1,Great quality item number 27378,14.59
Product 27379,Beauty/Skincare,Adidas,3,1,Great quality item number 27379,18.56
Product 27380,Sports/Fitness,Samsung,3,0,Great quality item number 27380,84.59
Product 27381,Clothing/Tops,Puma,3,1,Great quality item number 27381,15.46
Product 27382,Books/Educational,HP,3,0,Great quality item number 27382,52.89
Product 27383,Beauty/Skincare,Apple,2,0,Great quality item number 27383,45.03
Product 27384,Electronics/Phones,Dell,5,1,Great quality item number 27384,22.47
Product 27385,Clothing/Tops,Puma,4,1,Great quality item number 27385,27.65
Product 27386,Electronics/Computers,Nike,1,1,Great quality item number 27386,24.31
Product 27387,Home/Kitchen,Nike,5,1,Great quality item number 27387,28.67
Product 27388,Sports/Fitness,Adidas,3,0,Great quality item number 27388,26.25
Product 27389,Books/Educational,Unknown,5,0,Great quality item number 27389,23.03
Product 27390,Beauty/Makeup,Nike,1,0,Great quality item number 27390,54.27
Product 27391,Home/Furniture,Puma,5,0,Great quality item number 27391,35.79
Product 27392,Home/Furniture,Sony,5,1,Great quality item number 27392,19.55
Product 27393,Sports/Fitness,Apple,3,1,Great quality item number 27393,30.05
Product 27394,Electronics/Computers,Generic,2,1,Great quality item number 27394,14.46
Product 27395,Home/Furniture,Unknown,4,1,Great quality item number 27395,5.07
Product 27396,Books/Educational,Samsung,5,0,Great quality item number 27396,63.27
Product 27397,Sports/Outdoors,Samsung,2,1,Great quality item number 27397,46.89
Product 27398,Sports/Fitness,Adidas,4,1,Great quality item number 27398,5.9
Product 27399,Beauty/Skincare,Unknown,1,1,Great quality item number 27399,8.11
Product 27400,Books/Fiction,Adidas,1,0,Great quality item number 27400,53.13
Product 27401,Home/Furniture,HP,5,0,Great quality item number 27401,43.94
Product 27402,Clothing/Tops,Adidas,4,0,Great quality item number 27402,14.79
Product 27403,Electronics/Computers,Apple,1,0,Great quality item number 27403,9.49
Product 27404,Sports/Fitness,HP,3,0,Great quality item number 27404,9.83
Product 27405,Electronics/Phones,Dell,2,0,Great quality item number 27405,54.09
Product 27406,Beauty/Makeup,Nike,5,0,Great quality item number 27406,85.16
Product 27407,Books/Educational,Apple,1,0,Great quality item number 27407,32.34
Product 27408,Electronics/Computers,HP,2,0,Great quality item number 27408,15.55
Product 27409,Clothing/Tops,H&M,3,0,Great quality item number 27409,120.01
Product 27410,Sports/Fitness,HP,5,0,Great quality item number 27410,16.32
Product 27411,Electronics/Phones,HP,5,1,Great quality item number 27411,40.71
Product 27412,Books/Educational,Puma,1,1,Great quality item number 27412,81.17
Product 27413,Clothing/Tops,Generic,5,1,Great quality item number 27413,44.36
Product 27414,Books/Educational,Generic,2,1,Great quality item number 27414,79.54
Product 27415,Clothing/Tops,H&M,4,0,Great quality item number 27415,13.49
Product 27416,Home/Furniture,Apple,2,0,Great quality item number 27416,17.62
Product 27417,Home/Furniture,Unknown,3,0,Great quality item number 27417,38.91
Product 27418,Sports/Fitness,Puma,5,0,Great quality item number 27418,25.15
Product 27419,Books/Fiction,Sony,3,0,Great quality item number 27419,11.07
Product 27420,Clothing/Shoes,Zara,3,1,Great quality item number 27420,46.9
Product 27421,Beauty/Skincare,Nike,5,0,Great quality item number 27421,17.58
Product 27422,Books/Fiction,Unknown,4,0,Great quality item number 27422,73.79
Product 27423,Home/Kitchen,Dell,2,1,Great quality item number 27423,44.8
Product 27424,Toys/Educational,Dell,3,1,Great quality item number 27424,17.25
Product 27425,Clothing/Shoes,Dell,2,1,Great quality item number 27425,25.0
Product 27426,Sports/Fitness,Puma,3,1,Great quality item number 27426,89.21
Product 27427,Sports/Fitness,Nike,5,1,Great quality item number 27427,31.4
Product 27428,Sports/Fitness,Adidas,5,1,Great quality item number 27428,47.22
Product 27429,Clothing/Shoes,Dell,5,1,Great quality item number 27429,99.75
Product 27430,Toys/Games,Unknown,5,1,Great quality item number 27430,49.93
Product 27431,Electronics/Phones,Samsung,5,1,Great quality item number 27431,6.27
Product 27432,Electronics/Computers,Apple,2,0,Great quality item number 27432,13.89
Product 27433,Clothing/Shoes,Puma,3,1,Great quality item number 27433,14.82
Product 27434,Beauty/Makeup,Generic,1,1,Great quality item number 27434,27.51
Product 27435,Electronics/Computers,Sony,4,0,Great quality item number 27435,18.45
Product 27436,Home/Furniture,Nike,1,0,Great quality item number 27436,33.66
Product 27437,Beauty/Makeup,Generic,3,0,Great quality item number 27437,81.29
Product 27438,Toys/Educational,H&M,2,0,Great quality item number 27438,45.34
Product 27439,Toys/Educational,H&M,3,0,Great quality item number 27439,5.15
Product 27440,Clothing/Tops,Sony,4,1,Great quality item number 27440,93.38
Product 27441,Beauty/Skincare,H&M,3,0,Great quality item number 27441,11.11
Product 27442,Beauty/Skincare,Apple,5,1,Great quality item number 27442,18.07
Product 27443,Toys/Educational,H&M,1,0,Great quality item number 27443,7.08
Product 27444,Home/Furniture,Apple,4,1,Great quality item number 27444,10.75
Product 27445,Beauty/Skincare,H&M,4,0,Great quality item number 27445,90.78
Product 27446,Sports/Outdoors,Unknown,1,0,Great quality item number 27446,32.03
Product 27447,Clothing/Shoes,Adidas,2,1,Great quality item number 27447,12.99
Product 27448,Electronics/Phones,HP,1,0,Great quality item number 27448,11.22
Product 27449,Clothing/Tops,HP,1,0,Great quality item number 27449,63.21
Product 27450,Toys/Educational,Sony,1,0,Great quality item number 27450,9.02
Product 27451,Sports/Fitness,Nike,2,0,Great quality item number 27451,17.84
Product 27452,Clothing/Shoes,Unknown,4,0,Great quality item number 27452,20.03
Product 27453,Beauty/Makeup,Nike,3,0,Great quality item number 27453,7.32
Product 27454,Beauty/Makeup,Zara,1,0,Great quality item number 27454,20.96
Product 27455,Electronics/Computers,Adidas,2,1,Great quality item number 27455,51.07
Product 27456,Toys/Educational,Puma,3,0,Great quality item number 27456,50.57
Product 27457,Sports/Fitness,Puma,3,1,Great quality item number 27457,11.36
Product 27458,Sports/Outdoors,H&M,4,0,Great quality item number 27458,47.6
Product 27459,Home/Furniture,Samsung,5,0,Great quality item number 27459,14.64
Product 27460,Beauty/Makeup,Dell,3,0,Great quality item number 27460,43.57
Product 27461,Beauty/Skincare,Generic,1,0,Great quality item number 27461,41.63
Product 27462,Electronics/Computers,Dell,3,1,Great quality item number 27462,59.95
Product 27463,Books/Fiction,Adidas,5,1,Great quality item number 27463,137.47
Product 27464,Books/Educational,Unknown,5,0,Great quality item number 27464,8.04
Product 27465,Toys/Games,Nike,4,0,Great quality item number 27465,13.85
Product 27466,Electronics/Computers,Generic,2,1,Great quality item number 27466,34.05
Product 27467,Electronics/Computers,Sony,4,0,Great quality item number 27467,28.6
Product 27468,Toys/Games,Adidas,5,0,Great quality item number 27468,58.84
Product 27469,Toys/Educational,Adidas,2,0,Great quality item number 27469,8.21
Product 27470,Toys/Educational,Sony,4,0,Great quality item number 27470,25.09
Product 27471,Beauty/Makeup,Generic,1,1,Great quality item number 27471,17.89
Product 27472,Toys/Educational,HP,3,1,Great quality item number 27472,7.28
Product 27473,Clothing/Shoes,Nike,1,0,Great quality item number 27473,46.08
Product 27474,Sports/Fitness,Zara,1,1,Great quality item number 27474,24.04
Product 27475,Toys/Educational,Sony,3,1,Great quality item number 27475,7.12
Product 27476,Toys/Games,Sony,3,0,Great quality item number 27476,5.24
Product 27477,Home/Furniture,Samsung,5,0,Great quality item number 27477,5.72
Product 27478,Books/Fiction,Nike,3,1,Great quality item number 27478,20.02
Product 27479,Beauty/Skincare,Zara,1,1,Great quality item number 27479,76.0
Product 27480,Clothing/Shoes,Generic,3,1,Great quality item number 27480,13.75
Product 27481,Clothing/Tops,Puma,5,0,Great quality item number 27481,9.29
Product 27482,Beauty/Makeup,H&M,2,1,Great quality item number 27482,31.08
Product 27483,Sports/Fitness,HP,4,0,Great quality item number 27483,24.23
Product 27484,Electronics/Phones,Nike,1,1,Great quality item number 27484,41.97
Product 27485,Beauty/Skincare,Zara,3,0,Great quality item number 27485,18.92
Product 27486,Clothing/Shoes,H&M,2,0,Great quality item number 27486,13.16
Product 27487,Home/Furniture,Unknown,4,0,Great quality item number 27487,46.51
Product 27488,Beauty/Skincare,Unknown,4,1,Great quality item number 27488,25.42
Product 27489,Sports/Fitness,Zara,4,0,Great quality item number 27489,58.16
Product 27490,Clothing/Tops,Samsung,1,0,Great quality item number 27490,6.09
Product 27491,Clothing/Tops,H&M,4,0,Great quality item number 27491,8.33
Product 27492,Toys/Educational,Dell,1,1,Great quality item number 27492,19.59
Product 27493,Beauty/Skincare,Generic,1,1,Great quality item number 27493,16.95
Product 27494,Clothing/Tops,HP,5,1,Great quality item number 27494,6.47
Product 27495,Clothing/Shoes,Dell,4,0,Great quality item number 27495,14.48
Product 27496,Beauty/Skincare,HP,3,0,Great quality item number 27496,24.65
Product 27497,Home/Kitchen,HP,2,1,Great quality item number 27497,41.92
Product 27498,Clothing/Shoes,Zara,1,0,Great quality item number 27498,13.4
Product 27499,Home/Furniture,Generic,1,0,Great quality item number 27499,54.3
Product 27500,Clothing/Tops,Nike,5,1,Great quality item number 27500,62.26
Product 27501,Toys/Educational,Generic,1,1,Great quality item number 27501,13.97
Product 27502,Sports/Outdoors,Apple,1,0,Great quality item number 27502,20.49
Product 27503,Books/Educational,Adidas,3,0,Great quality item number 27503,106.03
Product 27504,Electronics/Phones,Apple,1,1,Great quality item number 27504,33.08
Product 27505,Toys/Educational,Samsung,2,0,Great quality item number 27505,21.58
Product 27506,Beauty/Makeup,Zara,2,1,Great quality item number 27506,37.89
Product 27507,Sports/Fitness,Puma,3,0,Great quality item number 27507,20.07
Product 27508,Electronics/Phones,Adidas,5,1,Great quality item number 27508,148.43
Product 27509,Clothing/Shoes,Unknown,3,0,Great quality item number 27509,5.95
Product 27510,Books/Educational,HP,2,1,Great quality item number 27510,9.44
Product 27511,Books/Educational,HP,3,1,Great quality item number 27511,49.5
Product 27512,Sports/Outdoors,Zara,3,1,Great quality item number 27512,55.38
Product 27513,Toys/Educational,Dell,4,0,Great quality item number 27513,27.96
Product 27514,Home/Furniture,Nike,4,0,Great quality item number 27514,15.47
Product 27515,Home/Kitchen,Dell,3,0,Great quality item number 27515,42.07
Product 27516,Toys/Educational,Samsung,1,1,Great quality item number 27516,10.97
Product 27517,Books/Fiction,Zara,3,0,Great quality item number 27517,13.18
Product 27518,Books/Fiction,HP,5,1,Great quality item number 27518,51.88
Product 27519,Clothing/Shoes,Samsung,3,0,Great quality item number 27519,40.66
Product 27520,Books/Educational,Generic,2,1,Great quality item number 27520,28.47
Product 27521,Sports/Outdoors,Generic,5,0,Great quality item number 27521,10.66
Product 27522,Beauty/Makeup,Dell,2,0,Great quality item number 27522,60.43
Product 27523,Beauty/Makeup,Nike,5,0,Great quality item number 27523,7.23
Product 27524,Electronics/Phones,Generic,5,1,Great quality item number 27524,37.18
